company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Norrdala Bygg AB,5591563530,3,33,Johansson; Leif Pontus,5,3,Norrdala Bygg AB|Älvdalsgruppen AB|Askebyn i Idre AB|Norrdala Fastigheter AB|PWJ Invest AB
ScandRail Sweden AB,5566728589,1,65,Hammarbäck; Karl Ernst Jörgen,3,1,ScandRail Sweden Holding AB|Nordic Rail Control and Competence AB|ScandRail Sweden AB
Norbergs Bygg & Inredning AB,5565755690,4,57,Rönnberg; Erik Torbjörn,7,5,Rönnberg & Mattsson Bygg Aktiebolag|Norbergs Bygg & Inredning AB|Högåsa Företagspartner AB|Restaureringsmasarna Bygg AB|Södra Dalarnas Tillväxtkassa AB|Åke Höglunds Måleri Aktiebolag|Engsbergs Holding AB
Ludvika El-Installation Aktiebolag,5561831719,3,58,Persson; Jan Gösta,3,9,Vansbro Elektriska Installations Aktiebolag|Ludvika El-Installation Aktiebolag|Ludvika El-Fastighets AB
T&B Broproduktion AB,5591920920,4,46,Tranberg; Per Henrik,3,0,Hallsta 1:21 AB|T&B Broproduktion AB|HT Tranberg AB
R Eks Plåt & Vent. Service Aktiebolag,5565211678,3,61,Ek; Lars Ture Roger,4,8,R Eks Plåt & Vent. Service Aktiebolag|Zmide i Krylbo AB|R. Eks Fastigheter AB|R. Eks Holding AB
VOID AB,5566590005,3,43,Karlsson; Per Arne,10,5,Concrete Demolition Förvaltning AB|Arnessons Betongborrning AB|VOID AB|Karlskoga Betongdemolering AB|Arnessons Service AB|Fryxta Entreprenad AB|Nordvärmlands Bygg AB|Lekana Aktiebolag|Gunnarstugan AB|Fryxta Fastigheter AB
Structor Projektledning Dalarna AB,5566548698,6,52,Hansson; Allan Mikael,1,0,Structor Projektledning Dalarna AB
Vattenhuset i Borlänge AB,5560445222,3,49,Norman; Per Emil,8,6,Vattenhuset i Borlänge AB|Borrföretagen i Sverige ekonomisk förening|Borrföretagen Service i Sverige AB|Norman Byggmästaren 4 AB|Svenskt Geoenergicentrum AB|Per Norman Investment AB|Vattenhuset i Älvdalen AB|BanasCo Invest AB
Vansbro Elektriska Installations Aktiebolag,5560545500,3,56,Johannesson; Hi Lars Åke,3,4,Vansbro Elektriska Installations Aktiebolag|Bältarbo fiberförening ekonomisk förening|Firma Lars Johannesson
Swe Dala Tak Försäljning AB,5591390967,6,52,Puzia Bergkvist; Teresa Elisabeth,4,3,Swe Dala Tak Försäljning AB|Takmästarna i öst AB|Takmästarna i väst AB|Takmästarna i norr AB
Nordic Trackservice i Norden AB,5569398364,3,42,Alm; Jarl Victor,4,6,Nordic Trackservice i Norden AB|Infralink i Sverige AB|Alm Victor IC AB|Torsångs Konsulttjänst AB
Miljönären Måleri Entreprenad AB,5563395580,3,48,Söderqvist; Frans Andreas,7,9,Promål AB|Miljönären Måleri AB|Miljönären Golv AB|Miljönären Måleri Entreprenad AB|Miljönären Lebe Golv AB|Miljönären Resurs AB|Miljönären Franschise AB
AB Surditet,5565242079,3,71,Kallur Olsson; Bo Henrik,11,13,AB Surditet|Golf south Stockholm AB|Vidbynäs Anläggning AB|ECODC AB|Dala padel AB|Fastighetsaktiebolaget Grådarondellen|Vidbynäs Allé II AB|AB Atement|AB Surditet Holding|AB Ondant|Speed Baby AB
Cerabad Plattsättning AB,5591851067,3,45,el Faddali; Mohammed,2,3,Cerabad Holding AB|Cerabad Plattsättning AB
Cerabad Plattsättning AB,5591851067,3,45,Lipponen; Kim Johannes,3,1,Cerabad Holding AB|Cerabad Plattsättning AB|Dalaporten AB
Nallens Entreprenad AB,5569345696,2,41,Nalén; Erik Gustaf,5,9,Nallens Entreprenad AB|Nalén Invest AB|Flexibel Lager Partner i Rättvik AB|Washstop Scandinavia AB|Rättvik Lerdal 62:43 AB
S.K.M.A. Anläggnings AB,5569262446,2,41,Magnusson; Patrik Mattias,1,1,S.K.M.A. Anläggnings AB
Lennheden Vatten AB,5567654750,4,55,Wemming; Gunnar Fredrik,1,2,Lennheden Vatten AB
Dala Takentreprenader AB,5590393616,3,34,Lovic; Jasmin,1,0,Dala Takentreprenader AB
Plåtverkstan i Avesta AB,5569688152,2,52,Jönsson; Nils Anders,4,10,Plåtverkstan i Avesta AB|ABAJ Tak & Fasadkonsult Aktiebolag|Högbo Fastigheter AB|Stratos i Avesta AB
Hybrida Group AB,5591666424,2,35,Wallin; John Daniel,1,2,Hybrida Group AB
Anno 1698 AB,5590586805,4,39,Håvestad; Hans Johan Alexander,2,0,Anno 1698 AB|Håvestad TrackConsulting AB
Anno 1698 AB,5590586805,4,39,Trygg Flodin; Per Samuel Einar,2,0,Anno 1698 AB|Trygg Spårentreprenad AB
Michols Ventilation AB,5564547320,3,52,Michols; Leif Georg,2,1,Michols Ventilation AB|Michols Fastighets AB
Siljansnäs Eltjänst Aktiebolag,5564154994,3,55,Linders Johnsson; Eva Susanne,1,1,Siljansnäs Eltjänst Aktiebolag
Siljansnäs Eltjänst Aktiebolag,5564154994,3,55,Sjödin; Anna Helene,1,0,Siljansnäs Eltjänst Aktiebolag
Lindgrens Plåt & Ventilation i Dalarna Aktiebolag,5562267640,4,57,Liss; Bernt Jörgen,1,1,Lindgrens Plåt & Ventilation i Dalarna Aktiebolag
Midvatten AB,5563828705,4,42,Frandsen; Joel Emil,2,1,Midvatten AB|Midaqua AB
Pilbo-Krondike Consulting AB,5566316476,3,57,Ekhammer; Karl Anders Georg,5,2,Pilbo-Krondike Consulting AB|Färghuset i Falun AB|Falu Järnhandel AB|Tisken Fastighets AB|Bergnils AB
Vatthammars Elektriska AB,5560501537,4,60,Lindgren; Anders Gunnar,3,2,Gunnar Lindgrens Fastighets Aktiebolag|Åselby Förvaltning AB|Vatthammars Elektriska AB
Älvdalsgruppen AB,5591397152,6,45,Johansson; Leif Pontus,5,3,Norrdala Bygg AB|Älvdalsgruppen AB|Askebyn i Idre AB|Norrdala Fastigheter AB|PWJ Invest AB
Mega Byggnader AB,5564735644,2,54,Sundberg; Lars-Erik,5,6,Mega i Dalarna AB|Mega Byggnader AB|L-E Sundberg Invest AB|Mega Rental I Dalarna AB|Mega el projekt I Dalarna AB
Västerdala Tak AB,5566033980,3,52,Nilsson; Lennart Mikael,3,3,Plåt-Lars Aktiebolag|Västerdala Tak AB|Bougglan AB
Tremans Fasad Aktiebolag,5563681393,2,55,Hedlund; Carl Patric,2,4,Tremans Fasad Aktiebolag|AXHE Invest AB
Knuts Bygg AB,5567910012,5,55,Olsson; Erik Andreas,5,1,Älvdalsgruppen AB|Knuts Bygg AB|Gullbergs Måleri Aktiebolag|AO Holding Älvdalen AB|Andola Förvaltning AB
Structor Byggteknik Dalarna AB,5569632945,5,46,Hansen; Kristina Marie,1,2,Structor Byggteknik Dalarna AB
Rickard & Martina Bygg AB,5591176481,2,34,Nilsson; Rickard Thomas,2,2,Rickard & Martina Bygg AB|Nilsson och Westerlund Fastigheter AB
Miljönären Lebe Golv AB,5561443937,2,54,Söderqvist; Frans Andreas,7,9,Promål AB|Miljönären Måleri AB|Miljönären Golv AB|Miljönären Måleri Entreprenad AB|Miljönären Lebe Golv AB|Miljönären Resurs AB|Miljönären Franschise AB
Johan Pihlgren Ventilation AB,5590357140,2,41,Pihlgren; Johan Hans Erik,1,1,Johan Pihlgren Ventilation AB
Stråkens El AB,5565771689,2,46,Hedström; Lars Åke,7,9,Stråkens El AB|Askebyn i Idre AB|Bergskolan Fastighet AB|ELNIK AB|Flötningen/Storbo fibernät; ekonomisk förening|Stråkens Holding AB|Bostadsrättsföreningen Sydbacken
Stråkens El AB,5565771689,2,46,Hedström; Per Niklas,2,1,ELNIK AB|Stråkens El AB
Lars Ericssons Måleri i Hedemora Aktiebolag,5562324821,3,53,Ericsson; Lars Michael,3,2,Lars Ericssons Måleri i Hedemora Aktiebolag|Sörlingshus AB|Aktiebolaget Säters Färg
Mondo arkitekter Dalarna AB,5564566270,4,47,Hagman; Gabriella Josefin,2,5,Ekonomisk förening Strandhamnen 2015|Mondo arkitekter Dalarna AB
agnasARK AB,5566482542,4,38,Bastiaans; Arjan Jacques,6,3,agnasARK AB|Skapa Sverige AB|BYGGA Homes + More Sweden AB|Bastiaans Projekt AB|agnasARK Invest AB|Aktiebolaget Bjalke
Siljab Byggentreprenad AB,5590853817,4,41,Skalk; Axel Ingvar,4,4,Siljab Byggentreprenad AB|Aktiebolaget Siljansnäs Sågverksbolag|Siljab AB|Exploatering i Leksand AB
Mora Siljan Ventilation AB,5569745358,3,52,Kureborn; Matz Christer,1,2,Mora Siljan Ventilation AB
Joakim Matsson AB,5568329360,2,46,Matsson; Erik Joakim,2,4,Back Matsson-Gruppen AB|Joakim Matsson AB
JSB Jonas Skarnfeldt Bygg Aktiebolag,5566916796,2,44,Skarnfeldt; Bernt Jonas,2,3,Bostadsrättsföreningen Fjällvyer|JSB Jonas Skarnfeldt Bygg Aktiebolag
RTH i Orsa AB,5591642490,2,54,Hagberg; Rolf Ture,2,2,RTH i Orsa AB|RT HAGBERG
TRELCO i Hda Aktiebolag,5564011939,4,63,Nilsson; Nils Anders Gunnar,2,2,TRELCO i Hda Aktiebolag|LUQULLUS Kommanditbolag
Alfs Gräv och Maskinkonsult AB,5568709967,2,34,Andersson; Alf Mattias,1,0,Alfs Gräv och Maskinkonsult AB
Siljans Byggtjänst AB,5569434599,2,33,Andersson; Pell Per Anders Daniel,3,0,Siljans Byggtjänst Invest AB|Siljans Byggtjänst AB|Siljans Byggtjänst
M Johansson Entreprenad AB,5563356368,2,52,Johansson; Bo Tore Mikael,1,1,M Johansson Entreprenad AB
Falugruppen arkitektkontor AB,5569547622,6,54,Jonsson; Per Andreas,3,1,Andra Laven Holding AB|Jordpäron Holding AB|Falugruppen arkitektkontor AB
Ställningsbyggarna i Dalarna AB,5569686404,3,51,Borg; Leif Olov,7,4,Ställningsbyggarna i Dalarna AB|Tjällets Fjällgård AB|Hantverk i Dalarna Aktiebolag|Ställningsbyggarna Uthyrning i Dalarna AB|Ställningsbyggarna i Dalafjällen AB|Runns Intresse och Utvecklings Företag AB|LE Holding AB
Lilje Fjäll AB,5566086640,6,52,Heldemar Andersson; Sven Åke Anders,4,10,Lilje Fjäll AB|Kopparloftet AB|Granfjällspumpen AB|Granfjällstomten AB
PA Contractor AB,5590781547,3,31,Håll; Alf Karl Andreas,6,4,PA Contractor AB|Hålls Holding AB|2Håll AB|Karsta Holding AB|Patric och Niklas Invest AB|Andreas Håll Entreprenad AB
Underwater technology Sweden AB,5569195539,2,33,Bosell; Jonas Lennart,1,2,Underwater technology Sweden AB
Limträteknik i Falun Aktiebolag,5563681419,3,53,Emilsson; Karl Magnus Fredrik,3,3,Träingenjörerna i Falun AB|Trästrukturellt Ägande i Falun AB|Limträteknik i Falun Aktiebolag
Rail & Track Consulting Sweden AB,5590225206,4,42,Abrahamsson; Lars Ronnie,1,1,Rail & Track Consulting Sweden AB
Rail & Track Consulting Sweden AB,5590225206,4,42,Eriksson; Jan Fredrik,1,1,Rail & Track Consulting Sweden AB
Snickarbröder i Gagnef AB,5567396097,3,40,Paananen; Vesa Petteri,2,2,Ytrenovera Sverige AB|Snickarbröder i Gagnef AB
Nygårds Schakt Aktiebolag,5562928795,2,47,Gullstrand; Björn Erik Mikael,2,1,Nygårds Schakt Aktiebolag|Nygårds Schakt och Mark
Weiberths Glas & Metall Aktiebolag,5564334885,2,44,Andersson; Åke Hugo Christer,1,1,Weiberths Glas & Metall Aktiebolag
Falu Solenergi AB,5591103485,4,59,van Vliet; Gerrit Cornelis,1,4,Falu Solenergi AB
Falu Solenergi AB,5591103485,4,59,Johansson; Erik Jesper,1,0,Falu Solenergi AB
Svensk spårbesiktning AB,5569679326,3,46,Viklund; John Henrik,1,0,Svensk spårbesiktning AB
Olssons Golv & Kakel AB,5566524020,3,59,Olsson; Ingels Sven Kent Thomas,2,2,Olssons Golv & Kakel AB|Olssons Golvservice & Skogsvård
CFS Larm AB,5591157754,2,44,Hedvall Jansson; Dan Fredrik,7,9,Dala Lås Aktiebolag|CFS Larm AB|Falu Lås & Nyckelservice AB|Dala Lås i Ludvika AB|nitton68 AB|Alf-Åke Jansson Invest AB|iProduce Development AB
Tajme AB,5569556268,3,44,Westlund; Lars Göran,2,2,L-G TEKNIK AB|Tajme AB
Obab Bygg Stockholm AB,5567125850,2,41,Liljeberg; Per-Anders,2,10,Obab Bygg Stockholm AB|Liljebergs i Insjön AB
Persson & Wallin - Plåt Aktiebolag,5562236223,4,67,Persson; Hed Ulf Tommy,2,1,Persson & Wallin - Plåt Aktiebolag|Persson & Wallin Invest AB
Siljans Plattsättning Aktiebolag,5563949766,4,55,Viklund; Karl Tomas,1,0,Siljans Plattsättning Aktiebolag
Svensk Markexploatering AB,5564853561,2,60,Markus; Lars Robert,13,21,Dalarnas Infraentreprenad AB|Infra Supply Sweden AB|Svensk Markexploatering AB|Hyttings Industrifastighet Aktiebolag|PROVIDOR Aktiebolag|Dala Infrakonsult i Sverige AB|Rommehedsbolagen i Dalarna AB|Wasa Ved AB|Grenga AB|RLH i Högsta Aktiebolag|Dala Infrastructure AB|Hytting Invest AB|Hytting Holding AB
Ludvika Golvteknik AB,5565167250,2,53,Edell; Urban Alf Johan,2,4,FTC i Järfälla AB|Ludvika Golvteknik AB
Avesta Elcenter AB,5563920924,2,64,Assmundsson; Alf Rune,2,3,Avesta Elcenter AB|Bäsinge Landsbygdsfiber ekonomisk förening
Avesta Elcenter AB,5563920924,2,64,Assmundsson; Daniel Rune,1,0,Avesta Elcenter AB
Grundvatten- och avfallsteknik i Falun AB,5590301270,3,56,Hanaeus; Åsa Maria,3,0,Georör P Ledin AB|Grundvatten- och avfallsteknik i Falun AB|IDEVA processteknik Handelsbolag
Grundvatten- och avfallsteknik i Falun AB,5590301270,3,56,Ledin; Nils Petter,3,0,B Ledin Grundvattenteknik Aktiebolag|Georör P Ledin AB|Grundvatten- och avfallsteknik i Falun AB
Envikens Schakt & Anläggning AB,5590871363,2,46,Fröbom; Anders Christoffer,2,0,Envikens Schakt & Anläggning AB|CFA Miljöisolerarna
Kulturfasader i Dalarna AB,5569557795,3,48,Pallin; Jan Percy Joacim,3,3,KFD Fastigheter AB|KFD Holding AB|Kulturfasader i Dalarna AB
Petterssons Alltjänst i Dalarna AB,5568046113,2,61,Pettersson; Stig Olof,1,2,Petterssons Alltjänst i Dalarna AB
Boströms Brunnsborrning AB,5567909220,2,54,Boström-Fors; Pär Martin,1,0,Boströms Brunnsborrning AB
Miljönären Resurs AB,5567896666,3,47,Söderqvist; Frans Andreas,7,9,Promål AB|Miljönären Måleri AB|Miljönären Golv AB|Miljönären Måleri Entreprenad AB|Miljönären Lebe Golv AB|Miljönären Resurs AB|Miljönären Franschise AB
Antenn-Teknik i Ludvika AB,5569144495,2,62,Härdin; Sten Erik,1,2,Antenn-Teknik i Ludvika AB
Dala Minigräv & Bygg AB,5569713794,3,41,Östgård; Kent Stefan Mauritz,3,4,Mark Concept Sverige AB|Dala Minigräv & Bygg AB|Takspecialisten i mockfjärd
Dala Minigräv & Bygg AB,5569713794,3,41,Bergström; Lars Tommy,3,7,Mark Concept Sverige AB|Dala Minigräv & Bygg AB|Takproffs i Dalarna
Mångs Måleri AB,5569477283,3,42,Mångs; Mattias Johan,2,2,Mångs Måleri AB|Mångs Måleri
Sifferbo Bygg AB,5569767410,3,44,Hyttinen; Petri Johan,1,2,Sifferbo Bygg AB
GWG Elteknik AB,5566083696,3,52,Andersson; Bess Bror Ingvar,2,9,Lilla Lisa Design AB|GWG Elteknik AB
Winther BM AB,5567804645,2,55,Winther; Leif Jörgen,4,5,Winther BM AB|Rum i Dalarna AB|Avloppsverket Sverige AB|Winther Commerce AB
JCL Group AB,5569210841,2,56,Larsson; Karl Johan,31,23,VentPartner Sverige AB|ORAB Entreprenad AB|DALAB Sverige AB|M.E. Solutions AB|El Kraft Teknik & Konsult i Sala AB|Selek Elentreprenad AB|Milen Ventilation AB|High Pressure Welding Sweden AB|Tunabygdens VVS-Installatör AB|Henningssons Elektriska Aktiebolag|Sprinklerbolaget Stockholm AB|TREL AB|Aircano AB|Miljöventilation i Mellannorrland AB|Teampipe Sweden AB|Dala Kylmecano Aktiebolag|OVAB Optimal Ventilation AB|Norrtech VVS och industri AB|Henningsons El Service Aktiebolag|Falu Mekaniska Verkstad Aktiebolag|RIKELEKTRO AB|Söderhamns El/styrteknik AB|Automationsbolaget Sverige AB|Dala Golvsystem AB|Plåt-Lars Aktiebolag|IProj AB|Envikens Fjädrar Aktiebolag|JCL Group AB|JP Invest i Dalarna AB|INTEC i Dalarna AB|INTEC Nordic AB
Mats Björkman Consulting i Mora AB,5569321796,2,48,Björkman; Karl Mats,17,8,Mats Björkman Consulting i Mora AB|Regionstad Mora Ekonomisk förening|Scandinavian Mountains AB|Mark- & Projektexploateringar i Sverige AB|Norra Dalarnas Byggplats Ek. för.|Tjärnbäcken Fastighets AB|Bostadsrättsföreningen Torglägenheterna|Bäcksidans Fastighetsutveckling 1 AB|Bäcksidans Fastighetsutveckling 2 AB|Bostadsrättsföreningen Bäcksidan 2|Åkerskogen Mark AB|WOFONE AB|Bostadsrättsföreningen Måmyren|Bostadsrättsföreningen Åkerskogen|Bostadsrättsföreningen Gullbrändans hylla 1|Bäcksidans Fastighetsutveckling 3 AB|Projekt- & Fastighetsexploatering i Sverige AB
Venjans Byggtjänst Aktiebolag,5562781897,3,58,Nordin; Kjell Olov,1,0,Venjans Byggtjänst Aktiebolag
Grönyte-Konsult Svenska Aktiebolag,5563489482,4,63,Hagberg Andersson; Britt Monica,1,0,Grönyte-Konsult Svenska Aktiebolag
AB Dala MP,5569497448,3,59,Johansson; Micael Conny Kurt,5,10,Aktiebolaget RJ Markis|AB Dala MP|Penmac|Dala Markis & Persienn|AB Penmac Bil & Däck
Heljes Måleri AB,5590972195,2,58,Helje; Leif Carl Staffan,1,1,Heljes Måleri AB
Horisont Betong AB,5568867930,3,41,Andersson; Bengt Rickard,1,0,Horisont Betong AB
Horisont Betong AB,5568867930,3,41,Berglund; Johan Daniel,1,0,Horisont Betong AB
T.S Stansen AB,5566655527,2,52,Sjöberg; Tord Lennart,4,7,T.S Stansen AB|SECC Carbon AB|Daboss AB|Secc Carbon Arctic AB
Katahan VVS AB,5569637316,2,43,Kone; Penikandjomon,4,1,Katahan VVS AB|InnovationSweden AB|P.Royal Group AB|P. Royal Värmepumpteknik AB
Bad & Bygg Falun/Borlänge AB,5569479412,4,46,Eriksson; Claes Per Åke,2,1,Bad & Bygg Falun/Borlänge AB|El & Värme Falun-Borlänge AB
Rolf Graf Aktiebolag,5562926633,3,66,Graf; Rolf Bernhard,2,1,Rolf Graf Aktiebolag|Pilbackens Aktiebolag
Dala Lås i Ludvika AB,5569166381,2,44,Hedvall Jansson; Dan Fredrik,7,9,Dala Lås Aktiebolag|CFS Larm AB|Falu Lås & Nyckelservice AB|Dala Lås i Ludvika AB|nitton68 AB|Alf-Åke Jansson Invest AB|iProduce Development AB
THA Konsult AB,5566060553,2,56,Andersson Thomsson; Tommy Robert,6,28,Hellmans-SBA Verkstad AB|THA Konsult AB|SNI Fastighetsförvaltning AB|TopCell AB|THA Bygg och Sten AB|Exploatering i Leksand AB
worx AB,5567143580,2,45,Tidhult; Hans Ola,3,6,Mittlingen Mark & Anläggnings AB|worx AB|Invicer AB
LEE Mark konsult AB,5592070055,2,38,Kling; Anders Peter,1,2,LEE Mark konsult AB
ZIRNIT AB,5569345209,2,51,Zirnitis; Egils,1,0,ZIRNIT AB
Julles Mark och Anläggning AB,5591170567,2,40,Gjokola; Julio,1,1,Julles Mark och Anläggning AB
Solberga Bygg Dalarna AB,5568786924,2,47,Andersson; Erik Magnus,3,0,Gustafs Ekonomibyrå AB|Solberga Bygg Dalarna AB|Solberga Bygg
Snösvedens Rörtjänst AB,5566862321,2,51,Heramb; Frans Gustav,1,1,Snösvedens Rörtjänst AB
Hantverkscompaniet i Lilla Östborn AB,5567003057,2,48,Eliasson; Kjell Tobias,2,3,Next Rent AB|Hantverkscompaniet i Lilla Östborn AB
HK Byggen Aktiebolag,5563225241,4,51,Karlsson; Bengt Per Helge,1,4,HK Byggen Aktiebolag
OPTIMAL VÄRMEEKONOMI HANS ABRAHAMSSON Aktiebolag,5564519568,2,67,Abrahamsson; Hans Werner,1,0,OPTIMAL VÄRMEEKONOMI HANS ABRAHAMSSON Aktiebolag
Nya Husby Rör Aktiebolag,5564708211,3,65,Engl‚n; Martin Lars-Ove,5,4,Lindbom Bo - Englens VVS AB|Nya Husby Rör Aktiebolag|Engléns rör Aktiebolag|Bad och Toaspecialisten i Hedemora AB|Åkermans Rör Aktiebolag
Helsvets Sverige AB,5591245179,3,31,Muratovski; Almin,1,1,Helsvets Sverige AB
Mats Bygg & Plåtverkstad i Idre AB,5568220007,2,52,Staffansson; Mats Conny,3,2,TeSt Holding AB|Testab fog & sanering AB|Mats Bygg & Plåtverkstad i Idre AB
LISTOR AB,5568343379,5,57,Jacobsson; Sven Paul,16,22,Mountain Lodge of Scandinavia AB|Lilje Fjäll AB|LISTOR AB|Lilje Invest AB|Kopparloftet AB|Granfjällsstöten AB|Oberget AB|Granfjällspumpen AB|Källviksberget AB|Mountain Plaza AB|Granfjällsporten Hotell AB|AB Undre Granfjällsbranten 3|Bostadsrättsföreningen Mountain Plaza|LISTOR Holding AB|Vidfjell AB|Mon i Stöten AB
LISTOR AB,5568343379,5,57,Jacobsson; Anna Kristina,17,15,Mountain Lodge of Scandinavia AB|Lilje Fjäll AB|LISTOR AB|Stora Ornäs Gård AB|Aston Consulting AB|Lilje Invest AB|Kopparloftet AB|Granfjällsstöten AB|Oberget AB|Granfjällsplatån AB|Granfjällspumpen AB|AB Undre Granfjällsbranten 3|Källviksberget AB|Granfjällsporten Hotell AB|Granfjällstomten AB|LISTOR Holding AB|Mon i Stöten AB
YTEMA måleri AB,5590608641,4,53,Hedman; Bo Daniel,2,0,Ytvård i Mora AB|YTEMA måleri AB
Precision Mätteknik Sweden AB,5569484131,3,44,Johansson; Olov Peter,1,4,Precision Mätteknik Sweden AB
Haglöfs Glasmästeri AB,5590631239,4,47,Lundin; San Ted Weimar Olov,2,0,Våga Runn Maskinuthyrning AB|Haglöfs Glasmästeri AB
Haglöfs Glasmästeri AB,5590631239,4,47,Rundgren; Nils Jonas,1,0,Haglöfs Glasmästeri AB
Dala engineering AB,5568916570,2,39,Bengtsson; Sven Erik Oskar,3,0,Suptallen AB|Dala engineering AB|Dala Engineering
Björn Montin vvs AB,5569633505,2,49,Montin; Carina,1,3,Björn Montin vvs AB
Björn Montin vvs AB,5569633505,2,49,Montin; Björn Ragnar,1,0,Björn Montin vvs AB
ECS-Teknik Aktiebolag,5562821669,2,80,Åkesson; Knut Valdemar,3,0,Nordic Thermosilit AB|ECS-Teknik Aktiebolag|ECS-Teknik
Grönbergs Väg Mark Maskin AB,5568534829,2,39,Grönbergs; Anders Ronny,1,1,Grönbergs Väg Mark Maskin AB
HiMa Sweden AB,5569900722,2,43,Friberg; Lars Mikael Jon,2,1,Jon Friberg Aktiebolag|HiMa Sweden AB
Fjärrvärmeisolering i Smedjebacken Aktiebolag,5562335801,2,56,Karlsson; Per Olof,1,0,Fjärrvärmeisolering i Smedjebacken Aktiebolag
Lente Lindkvist Gräv AB,5591064539,2,55,Lindkvist; Karl Axel Lennart,1,0,Lente Lindkvist Gräv AB
Lente Lindkvist Gräv AB,5591064539,2,55,Lindkvist; Laila Maria,1,0,Lente Lindkvist Gräv AB
Sundbergs Bygg i Övertänger AB,5567488779,3,54,Sundberg; Göran Anders,1,1,Sundbergs Bygg i Övertänger AB
