company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Björkstammen Projektutveckling AB,5591159495,2,47,Björk; Pär Fredrik Arne Mattias,3,21,Skalmejan Fastighet AB|Björkstammen Projektutveckling AB|Björkstammen Invest AB
DSBB Fastigheter AB,5590355532,3,54,Baker; Darius Anthony,2,1,Ådö Energi AB|DSBB Fastigheter AB
AHS-Transport AB,5564455110,2,67,Berg; Bengt Stefan,1,3,AHS-Transport AB
Stockholm Quality Home AB,5590157151,2,46,Arslan; Haci,1,2,Stockholm Quality Home AB
CM Resurs AB,5568829088,2,41,Gullström; Henry Anders Wilhelm,2,3,Ordning och reda byggservice i Sverige AB|CM Resurs AB
Liljeng Entreprenad AB,5568493992,2,50,Liljegren; Peter,2,1,Norrorts Bygg & VVS AB|Liljeng Entreprenad AB
Centing Konsult AB,5561312595,2,54,Centing; Sten Mikael,1,11,Centing Konsult AB
E Wendel Bygg AB,5569202962,2,33,Wendel; Hans Erik Robert,2,1,E Wendel Bygg AB|E Wendel Bygg
AKAB Bygg & Glas AB,5591145577,2,33,Gustafsson; Anton Lars Sören,3,1,NHIRAB Bygg AB|AKAB Bygg & Glas AB|Nya hus i Roslagen AB
Proworker AB,5590001466,2,50,Wallin; Johnny Lennart,1,2,Proworker AB
TÄBY AUTOMATION AB,5567001556,2,58,Lindström; Charles Krister,2,5,Charles Lindströms Konsult Aktiebolag|TÄBY AUTOMATION AB
Bra projekt Sthlm AB,5569912347,2,60,Malinowska; Elzbieta Iwona,1,0,Bra projekt Sthlm AB
Triglyph Projektledning AB,5590213152,3,48,Källbrink; Ulf Thore,1,26,Triglyph Projektledning AB
Triglyph Projektledning AB,5590213152,3,48,Källbrink Kalberg; Anne,1,0,Triglyph Projektledning AB
Safe Seif Entreprenad AB,5590572565,3,43,Elrubey; Agel,1,3,Safe Seif Entreprenad AB
KAAP STÄD & BYGG AB,5591487441,2,48,Wojcik; Piotr,1,0,KAAP STÄD & BYGG AB
KAAP STÄD & BYGG AB,5591487441,2,48,Wojcik; Anna,2,0,KAAP STÄD & BYGG AB|KAAP STÄD BYGG
Ekerö Golvinteriör AB,5569100372,2,65,Kolam; Tom Christer,2,1,Ekerö Golvinteriör AB|Ekerö Golvinteriör
Sundströms Allservice AB,5591666333,2,65,Sundström; Jan Jonas,1,7,Sundströms Allservice AB
Stockholms Elservice AB,5590855358,2,58,Linder; Ulla Kristina,1,0,Stockholms Elservice AB
Stockholms Elservice AB,5590855358,2,58,Mattsson; Göran,1,1,Stockholms Elservice AB
NORDIN Property Development AB,5568282288,2,49,Nordin; Jens Ola Patric,1,1,NORDIN Property Development AB
Mayte Städ AB,5568121916,2,39,Perez Rojas; Orlan Antonio,1,1,Mayte Städ AB
Winge Projektutveckling AB,5591246839,4,62,Windolf; Per Martin,9,0,Masten i Järfälla AB|WINGE Byggnadsaktiebolag|Uniteducation AB|Winge Projektutveckling AB|Uniteducation 1 AB|Marwind AB|Ylwin Projekt AB|Ekerö Mörby 1:71 AB|STEMAB AB
Astricon AB,5567627921,2,48,Spak; Håkan Alexander,1,2,Astricon AB
Imbak AB,5569782120,2,41,Brendov; Martin Bengt,1,0,Imbak AB
Möja Produktion Aktiebolag,5562358860,2,76,Olsson; Per,2,1,Ramsmora by Fiskehamnsförening u.p.a.|Möja Produktion Aktiebolag
Värmeingenjörerna Stockholm AB,5566860408,2,56,Carlsson; Per Olof,1,0,Värmeingenjörerna Stockholm AB
T. Daniels Entreprenad & Invest AB,5566327598,2,50,Daniels; Thomas Kenneth,3,1,T. Daniels Entreprenad & Invest AB|T. Daniels Måleri-Bygg o Fastighetsservice|T.DANIELS MÅLERI BYGG O FASTIGHET AB
Delivijo AB,5591542294,2,49,Bälter; Johan Anders,1,0,Delivijo AB
Torzab AB,5591300875,2,32,Enström; Robert Kenneth,2,1,Torzab AB|RRD Villaentreprenad AB
Max El i Nynäshamn AB,5591007256,2,43,Johansson; Annika Marianne,1,0,Max El i Nynäshamn AB
Max El i Nynäshamn AB,5591007256,2,43,Nilsson; Max Jörgen,1,0,Max El i Nynäshamn AB
Veron Mark & Byggtjänster AB,5591288609,2,40,Velasco Tanguila; Darwin Mentor,1,0,Veron Mark & Byggtjänster AB
Veron Mark & Byggtjänster AB,5591288609,2,40,Varon Caicedo; Shirley,2,2,Veron Mark & Byggtjänster AB|AB Tyngre transport Stockholm
Omnes Projekt AB,5566662689,2,44,Svensson; Tora Erika,1,1,Omnes Projekt AB
Cenior projektpartner AB,5590299011,2,71,Danielsson; Karl Christer Ingemar,1,1,Cenior projektpartner AB
Knappelskär AB,5591733679,2,36,Nilsson; Fredrik Gunnar Mattias,2,4,Knappelskär AB|Nynäs Invest AB
MultiFront AB,5591156202,3,53,Vedin; Mats,1,0,MultiFront AB
MultiFront AB,5591156202,3,53,Vedin; Gun Marianne,2,1,MultiFront AB|Multi - DATA; Bromma
Chorobat AB,5566152335,2,54,Pajander; Lars Wilhelm,2,2,Chorobat AB|LigaCom AB
Detalj Arkitekter och Ingenjörer AB,5590166608,4,48,Hügly; Alexandra Beatrice,2,9,Detalj Arkitekter och Ingenjörer AB|Alexandra Hügly Arkitekt AB
Detalj Arkitekter och Ingenjörer AB,5590166608,4,48,Winblad; Alexander Eric,1,0,Detalj Arkitekter och Ingenjörer AB
Ventdoc AB,5566482666,2,55,Åberg; Jan Erik Jörgen,2,6,FixALot AB|Ventdoc AB
HEROB AB,5569252595,2,59,Erson; Håkan Magnus,12,26,HEROB AB|Bostadsrättsföreningen Hotellparken|ERNY RAW AB|Bostadsrättsföreningen Plantera i Sjödalen|Bostadsrättsföreningen Gnistra|Bostadsrättsföreningen Blomma i Sjödalen|Bostadsrättsföreningen Blinka|Bostadsrättsföreningen Inreda|Bostadsrättsföreningen Cykla|Bostadsrättsföreningen Konstharts|Bostadsrättsföreningen Sicklastråket
arkitekt althoff aktiebolag,5568808223,2,48,Althoff; Carl-Johan,1,3,arkitekt althoff aktiebolag
Smista Entreprenad AB,5569355273,4,44,Parezanovic; Karolina,5,4,Smista Tak AB|Smista Entreprenad AB|Smista Plåt AB|Repa Holding AB|Bostadsrättsföreningen Lilla Isprinsessan
Thomsen & Frank Byggentreprenad AB,5591554844,2,33,Thomsen; Danoosh,4,1,Flygheds Tak AB|Aktiebolag Frank & Thomsen|Thomsen & Frank Byggentreprenad AB|Thomsen Holding AB
sthell ingenjör/arkitektbyrå AB,5569059610,2,54,Thorell; Carl Staffan,2,6,sthell ingenjör/arkitektbyrå AB|sthell projekt
Widman Design AB,5591841738,2,41,Widman; Alexander Drake,1,6,Widman Design AB
HEJA HEYO AB,5568403561,2,46,Jansson; Jonas Klas Henrik,2,1,Creocean AB|HEJA HEYO AB
Hannah Carlsson Grafisk Design AB,5568293715,2,43,Carlsson; Hannah Maria,2,4,JLC Finanskonsult Aktiebolag|Hannah Carlsson Grafisk Design AB
Issjö Service AB,5562902915,2,62,Issjö; Dag Anders,1,3,Issjö Service AB
HEWARK Aktiebolag,5560954306,4,50,Willman; Evy Helena,1,2,HEWARK Aktiebolag
Nockbrädan AB,5590657556,2,72,Ingvarsson; Hans Olof,1,0,Nockbrädan AB
MOLLTON AB,5591782668,2,39,Karlsson; Sven Daniel,6,3,Norrtälje Förädling AB|MOLLTON AB|Ecocycled Entreprenad AB|AB Ecocycled Holding|Ecocycled Roslagen AB|Ecocycled Sverige AB
MOLLTON AB,5591782668,2,39,Karlsson; Sara Maria Elisabeth,1,0,MOLLTON AB
S-XL Architects AB,5567930135,2,51,Maruschak; William Wasyl,1,2,S-XL Architects AB
Sorin Bygg & Måleri AB,5590637517,2,47,Balan; Sorin Sava,3,0,RoSveBal Entreprenad AB|Sorin Bygg & Måleri AB|Scandic Måleri
Grasso Mur & Puts AB,5590244835,2,46,Grasso; Antonino,5,1,Grasso Mur & Puts AB|GRAIDA Group Sweden AB|Mur & Puts Specialisten Antonino Grasso|Bostadsrättsföreningen Rörbäcksnästet|Rörbäcksnäs GGS AB
Bygg- & Designgruppen BDG Elteknik AB,5590587324,3,39,Eriksson; Johan Erik Ragnar,7,2,Bygg- & Designgruppen BDG AB|Bygg- & Designgruppen BDG Entreprenad AB|Bygg- & Designgruppen BDG service AB|Bygg- & Designgruppen BDG Elteknik AB|Väsby-Vik Fastighets AB|Lykta Produktion AB|Bygg- och Designgruppen BDG Holding AB
Grans Yrkesdyk AB,5566537576,3,55,Gran; Jens Olof,1,4,Grans Yrkesdyk AB
Kretsloppsenergi i Kummelnäs AB,5566544333,2,71,Borgh; Mikael,1,5,Kretsloppsenergi i Kummelnäs AB
Creatrix AB,5591785307,2,50,Chatzoglakis; Dominique,1,0,Creatrix AB
Swepartner AB,5590987615,2,37,Halilov; Rustam,1,0,Swepartner AB
Swepartner AB,5590987615,2,37,Halilov; Emin,1,0,Swepartner AB
Bruf AB,5590369798,2,61,Sonefors; Lars Erik,1,2,Bruf AB
Bruf AB,5590369798,2,61,Levin; Carina Marie,1,1,Bruf AB
DAE Konsult AB,5569650228,2,49,Lindberg; Lars Johan Mikael,2,2,DAE Konsult AB|Johan Lindberg Fastighetsmäkleri
Apex Byggteknik AB,5569687766,2,34,Dahlin; Carl Rune,2,3,Apex Byggteknik AB|CRD Bygg
Unica Projects AB,5569174955,3,56,Thorgren; Kjell Daniel,2,8,POPKILLAH PRODUCTIONS|Unica Projects AB
Fredrik Axelson Arkitektkontor AB,5563465623,2,62,Axelson; Johan Fredrik,1,3,Fredrik Axelson Arkitektkontor AB
Jonsnäs Bygg AB,5591825137,2,32,Jonsnäs; Lars Petter,1,1,Jonsnäs Bygg AB
Arkemi AB,5591606420,4,45,Moattar; Kayrokh,3,1,Arkemi AB|Tiny Little Monsters AB|Hitchstan Arkitektur
Ch.A Bygg; Bad och Marin AB,5569451403,2,56,Appelgren; Kjell Christian,1,1,Ch.A Bygg; Bad och Marin AB
Henning Invest AB,5567505507,3,46,Henning; Hans Roger,2,7,RK Gruppen i Stockholm AB|Henning Invest AB
A Partners AB,5590517685,3,35,Andersson Dos Santos; Simri Guidel,4,11,A Partners AB|Events Stockholm Handelsbolag|Cavaier AB|MS Brands handelsbolag
A Partners AB,5590517685,3,35,Garcia Andersson; Eli Joel,3,4,Cavaier AB|A Partners AB|Events Stockholm Handelsbolag
Skills Communication AB,5569358996,2,46,Karlstrand; Hans Olof Sigurd,1,8,Skills Communication AB
ABREU Design Studio AB,5591058531,2,39,de Abreu; Joaquim Miguel,2,2,ABREU Design Studio AB|ABREU Production Agency
Maiella Konsulting AB,5591537286,2,43,Derk; Patrik Herman,3,4,Rydaholmsbostäder AB|Maiella Holding AB|Maiella Konsulting AB
AJ:s El & Fastighet AB,5561287565,2,78,Johansson; Arne Erik,1,13,AJ:s El & Fastighet AB
Djursholms Elektriska AB,5591644512,2,49,Melin; Philip Wilhelm,1,0,Djursholms Elektriska AB
Bygg & Snickeri GD AB,5591866412,2,34,Darov; Georgi Plamenov,1,2,Bygg & Snickeri GD AB
Villabesiktningar i Stockholm AB,5568993488,2,46,Escobar Orellana; José Antonio Jesus,2,0,Inspectech AB|Villabesiktningar i Stockholm AB
Axepta AB,5567798565,2,55,Persson; Johan Anders,3,3,Workhouse AB|Lidingö Trädgårdscenter Aktiebolag|Axepta AB
HP Geometric Stockholm AB,5569802308,2,49,Pourmand; Arezo,2,4,Egna Affärer Sverige AB|HP Geometric Stockholm AB
HP Geometric Stockholm AB,5569802308,2,49,Pourmand; Henrik Krister,2,2,Egna Affärer Sverige AB|HP Geometric Stockholm AB
Dahlqvist Dyk & Anläggning AB,5567173975,3,48,Dahlqvist; Jarl Harry Torbjörn,1,2,Dahlqvist Dyk & Anläggning AB
Vinsta Teknikkonsult AB,5569013153,5,45,Aspling; Stig Gunnar,1,1,Vinsta Teknikkonsult AB
High Voltage Services Sweden AB,5591586416,2,42,Freander Jonsson; Anna Eveline Maria,1,1,High Voltage Services Sweden AB
High Voltage Services Sweden AB,5591586416,2,42,Jonsson; Erik Adrian,1,0,High Voltage Services Sweden AB
Infrago AB,5590695713,2,38,Deuschl; Gustav Magnus,1,2,Infrago AB
Peter Lundell Kraft & Data Aktiebolag,5563395010,3,67,Lundell; Bengt Peter,1,0,Peter Lundell Kraft & Data Aktiebolag
K. Salonen Consulting AB,5590442538,2,36,Salonen; Peter Kristoffer,2,1,K. Salonen Consulting AB|Salonens Bygg & Fastighetstjänst
Nordwell AB,5569439937,2,43,Parominskiy; Andrey,3,4,Ideella föreningen RIAZ FOUNDATION                med företagsnamn RIAZ FOUNDATION|Nordwell AB|PARS Bygg
USV Inomhusmiljö Aktiebolag,5565482311,2,72,Söder; Kent Urban,2,1,Aktiebolaget Nykvarnsbostäder|USV Inomhusmiljö Aktiebolag
Z Engineering AB,5591537096,3,32,Aho; Joseph Ninos Jean Piérr,1,0,Z Engineering AB
Väddö rör AB,5564877842,2,60,Paulsson; Karl Johan Henrik,2,3,Nyby gård lantbruk|Väddö rör AB
Väddö rör AB,5564877842,2,60,Paulsson; Karin Eva Lis,1,3,Väddö rör AB
Mats Tellefors AB,5569527228,2,56,Tellefors; Mats Johan,2,3,MJT Projekt|Mats Tellefors AB
Hus & Hav Stockholm AB,5569014839,2,44,Ramström; Hans Gösta Roger,2,4,Allrum Home AB|Hus & Hav Stockholm AB
Bilverkstad Söder AB,5590638283,2,29,Tseeregzen; Enkhzul,1,1,Bilverkstad Söder AB
Ola Sjöstrand Konsult AB,5591332761,5,43,Andersson; Carl Frans Mikael,3,3,Ola Sjöstrand Konsult AB|Runner's Store i Sverige AB|MAAG Intressenter Stockholm AB
Ola Sjöstrand Konsult AB,5591332761,5,43,Sjöstrand; Ola Anders,2,0,Ola Sjöstrand Konsult AB|Protinus Konsult
Ctrl Projektpartner AB,5569870842,1,50,Norgren; Tommy Mikael,1,6,Ctrl Projektpartner AB
LG-Konsult Ingenjörsfirma Aktiebolag,5564889094,2,66,Johansson; Hans Thomas,2,1,LG-Konsult Ingenjörsfirma Aktiebolag|M.W.N. Konsult Aktiebolag
Tosund AB,5591048532,2,55,Sundberg; Per Tommy,2,6,Salong Hälsofoten AB|Tosund AB
INRK Inredningskonsult AB,5568863657,2,42,Östman; Carl Sture Andréas,2,1,INRK Inredningskonsult AB|Inrednings Konsult Andreas Östman
ER Hisspecialist Stockholm AB,5591810576,2,49,Danielsson; Frans Bo Ronny,1,0,ER Hisspecialist Stockholm AB
ER Hisspecialist Stockholm AB,5591810576,2,49,Eriksson; Maria Eleonor,1,0,ER Hisspecialist Stockholm AB
U Levins Trädgård & Design AB,5566697958,2,52,Levin; Ulrika Teresia,1,1,U Levins Trädgård & Design AB
HKM Måleri AB,5591386296,2,30,Karlström; Henrik Mikael Olof,2,3,Bostadsrättsföreningen Eskadern 1|HKM Måleri AB
CO-Pilot Bygg & Projektledning AB,5566606413,3,53,Johansson; Nils Åke,5,23,Riggen Management AB|CO-Pilot Bygg & Projektledning AB|Copilot AB|Aktiv Byggledning i Sverige AB|Regejn Project Management Aktiebolag
Studio 703 AB,5567221667,3,46,Ek; Jonas,1,0,Studio 703 AB
Vendelsö Mark o Anläggning AB,5590657044,2,54,Bergström; Lars Mikael,1,1,Vendelsö Mark o Anläggning AB
Steele & Borough AB,5590286596,3,44,Nilson; Catherine Angie Kate,7,15,European Hydro Demolition Aktiebolag|CCT Fastigheter AB|Steele & Borough AB|Brisen 1 AB|CA Nordic Fashion Sverige AB|I'm the bag AB|Bostadsrättsföreningen Sjöhästen 6
Korsnäset Entreprenad AB,5591525877,2,39,Engvall; Carl Jonas,2,3,Korsnäset Entreprenad AB|Betongträdgårdar
Andersson Montage AB,5568190879,2,55,Andersson; Claes Nicklas,1,3,Andersson Montage AB
Annika Thelaus arkitektur & design AB,5569118622,4,43,Thelaus; Annika Eriksdotter,3,0,Pillan Thelaus AB|Tillsammans arkitekter AB|Annika Thelaus arkitektur & design AB
Grafisk Produktion Stockmedia AB,5569065666,2,41,Brundin; Gustaf Gabriel,1,1,Grafisk Produktion Stockmedia AB
JKB Projektutveckling AB,5590407457,2,52,Brofalk; Sven Lars Joakim,3,1,JKB Development AB|JKB Projektutveckling AB|JOAKIM BROFALK INGENJÖRSFIRMA
Norrorts Vägprodukter Maskin AB,5590611249,2,45,Linnér; Per Gustav,2,11,Norrorts Vägprodukter Maskin AB|HABOLI AB
Johan Axelsson Projekt AB,5591913297,2,51,Axelsson; Johan Axel Leif,3,5,Oaxen Trade AB|Johan Axelsson Projekt AB|Joccun AB
steijner co create AB,5591323000,2,46,Steijner; Bo Daniel,3,2,Steijner Salix Holding AB|oxford spacewalk AB|steijner co create AB
steijner co create AB,5591323000,2,46,Johansson Steijner; Jannice Linnéa,3,5,Steijner Salix Holding AB|oxford spacewalk AB|steijner co create AB
Riviära Team AB,5566690631,2,51,Karlsson; Per-Anton Håkan,3,4,Riviära entreprenad AB|Grämmers AB|Riviära Team AB
Grandins eltjänst AB,5567591648,2,59,Grandin; Jan Åke,1,4,Grandins eltjänst AB
Kilanders EL AB,5568807696,2,59,Lopes Kilander; Rosi,1,1,Kilanders EL AB
Kilanders EL AB,5568807696,2,59,Kilander; Nils Gustaf Evald,1,2,Kilanders EL AB
Erika Jonés Bokstavstyp AB,5568252133,2,57,Jonés; Inga Erika,1,2,Erika Jonés Bokstavstyp AB
Projektlots Göran Alvebro Aktiebolag,5566787312,2,66,Alvebro; Erik Göran,1,7,Projektlots Göran Alvebro Aktiebolag
Prial AB,5569775769,2,60,Runnman; Andreas Evert,1,2,Prial AB
K Ståhl Projekt AB,5590693759,2,61,Ståhl; Kent Göran,2,0,K Ståhl Projekt AB|JVK Byggpartner AB
T NÄTVERK & KONSULT AB,5569431645,3,61,Tringolo Kjellström; Angelica,1,1,T NÄTVERK & KONSULT AB
Andrén Stadsbyggnad AB,5590783196,2,67,Andrén; Bengt Gunnar,2,2,Landskapslaget Aktiebolag|Andrén Stadsbyggnad AB
Warren's Stuckaturer AB,5591338073,2,24,Warren; Sebastian John,1,0,Warren's Stuckaturer AB
Ductia Civil AB,5590983051,4,47,Canales Zuniga; Leonardo Andres,1,4,Ductia Civil AB
Ställning & Industri Stockholm AB,5590266515,2,33,Andersson; Anders Henrik,1,0,Ställning & Industri Stockholm AB
Horisont projekt och miljö AB,5569905325,2,51,Hemström; Pär,2,3,HSB Bostadsrättsförening Kampementsbacken|Horisont projekt och miljö AB
LOWD AB,5569148942,2,54,Grahn Lejdemyr; Sven Thomas,5,7,LOWD AB|Lejdemyr design produktion AB|Bostadsrättsföreningen Fafne nr 1|Lowd Holding AB|Blixell Final Art AB
Piggott Ljungberg ENTREPRENAD AB,5591099964,3,40,Piggott; Ekt Marcus,1,3,Piggott Ljungberg ENTREPRENAD AB
Piggott Ljungberg ENTREPRENAD AB,5591099964,3,40,Ljungberg; Alf Mikael Johan,3,1,Ljungbergs Entreprenad Mikael AB|Piggott Ljungberg ENTREPRENAD AB|Norrortved AB
Industriform Stockholm AB,5568659923,2,65,Hamberg; John Mikael,3,4,Black Fox Robotics AB|Industriform Stockholm AB|Cawema Production Aktiebolag
Forma Natura AB,5568309099,2,64,Åkesson; Kajsa-Stina,1,1,Forma Natura AB
Mysek Sten & Trädgård AB,5591735195,2,49,Lipinski; Boleslaw,1,3,Mysek Sten & Trädgård AB
B&S byggledning AB,5590963897,2,42,Blomberg; Per Ragnar,2,4,B&S byggledning AB|Ragnar & Son Byggledning AB
Peter & Rusty AB,5590384623,2,47,Rose; Peter Kernan,1,2,Peter & Rusty AB
Peter & Rusty AB,5590384623,2,47,Rose; Rusty Peter,2,2,Peter & Rusty AB|Rusty Rose consulting
Tre plattsättare AB,5567385215,2,48,Nygren; Carl Michie,2,2,Annas Debet & Kredit i Stockholm AB|Tre plattsättare AB
Geonova Mätteknik AB,5591522940,3,31,Grihp; Sven Erik Martin,1,0,Geonova Mätteknik AB
Min Trio Projekt AB,5590709621,2,34,Juric; Igor,1,3,Min Trio Projekt AB
PERRON ELTEKNISKA AB,5591606388,3,55,Perron; Roland Göte Sefanias,2,4,PERRON ELTEKNISKA AB|Bostadsrättsföreningen Vallmon 20
Aquabygg Entreprenad AB,5590487822,2,40,Chmielecki; Bartlomiej,2,3,Aquabygg AB|Aquabygg Entreprenad AB
Nordstad Montage AB,5569630543,2,48,Vilhelmsson Heimer; Sven Adam,1,2,Nordstad Montage AB
T. Vintheden AB,5590127436,2,37,Vintheden; Tomas Erik,2,5,T. Vintheden AB|Stabilisation Technology Sweden AB
Promised by Berglund AB,5568669823,2,51,Berglund; Lena Elisabeth,2,17,Bo Göran Guldbrand Aktiebolag|Promised by Berglund AB
2S Design AB,5591579437,4,53,Engel; Ingrid Susanne,1,0,2S Design AB
2S Design AB,5591579437,4,53,Carlsson; Ingrid Susanne,2,1,Lövet Sthlm AB|2S Design AB
Strombro AB,5568051261,2,48,Fagerberg; Daniel Markus,4,5,Strombro Building Workshop AB|Strombro AB|PAQAM AB|Bostadsrättsföreningen Nederland Mindre 21
Titt studio AB,5591940464,3,32,Söderling; Kristina Anna Maria,2,1,Bostadsrättsföreningen Säbyholm 1|Titt studio AB
Titt studio AB,5591940464,3,32,Lindh; Lisa,1,0,Titt studio AB
AB Gnue Kakel & Design,5568463805,2,67,Engqvist; Lars Magnus,2,2,AB Gnue Kakel & Design|Comigen Aktiebolag
Hus & Hem Wermdö AB,5567011704,2,47,Werner; Mats Robert,3,17,Hus & Hem Wermdö AB|Z BRA Projekt Wermdö AB|Eldsflamman Fastigheter AB
Rinborg AB,5568343098,3,42,Ahlström; Erik Olof Viktor,4,4,El & Anpassning i Sundsvall AB|Rinborg AB|Bostadsrättsföreningen Luftgungan 1|Rinborg Bygg AB
Janke Group AB,5591098552,3,28,Jankevicius; Ignas,1,1,Janke Group AB
Johan Ström Byggkonsult AB,5591799688,4,43,Ström; Johan Patrik,2,0,Johan Ström Byggkonsult AB|Ledarskeppet
Tomas Garnell Aktiebolag,5564816238,2,62,Garnell; Thomas Christian,2,1,Åkerstorps bredbandsförening Ekonomisk förening|Tomas Garnell Aktiebolag
Logical Arts Sweden AB,5567523278,3,51,Kallin; Curt Magnus,1,3,Logical Arts Sweden AB
SweMa Mark & Bygg AB,5591641781,2,42,Adil; Mehmed Hyusein,2,0,SweMa Mark & Bygg AB|SweMA Mark & Bygg
RJBD Invest AB,5590255146,2,30,Onar; Johannes,1,1,RJBD Invest AB
RJBD Invest AB,5590255146,2,30,Deniz; Rachel Evelin,1,0,RJBD Invest AB
M Larsson Projekt AB,5569522070,3,56,Larsson; Christer Mattias,1,2,M Larsson Projekt AB
InfraMark Nordic AB,5569704215,2,36,Sundholm; Robert Kristian,2,5,Streetworks Sverige AB|InfraMark Nordic AB
Röda Ladan AB,5567419485,2,56,Devrient; Björn Christian Cornelius,3,3,Concrete Consulting Sweden AB|XIZ MASKIN OCH TRANSPORT Aktiebolag|Röda Ladan AB
Francos Corner AB,5590371752,2,53,Franco Cereceda; Johanna Maria,2,3,Johan Franco Cereceda Wine AB|Francos Corner AB
Frödins Måleri AB,5568756760,2,54,Frödin; Ingvar Johan Erik,1,2,Frödins Måleri AB
Korrektbygg AB,5569327363,3,43,Szczygielski; Sebastian Piotr,2,1,Pionjärgruppen Bygg AB|Korrektbygg AB
Korrektbygg AB,5569327363,3,43,Szczygielska; Kamila,1,0,Korrektbygg AB
KBLL Måleri AB,5568790967,2,50,Larsson; Kjell Bernt Lennart,1,1,KBLL Måleri AB
Estviks Entreprenad AB,5591315147,2,60,Agu; Kädi,1,0,Estviks Entreprenad AB
Studio Plong AB,5568674971,2,39,Ekholm Fransson; Anna Sofia,1,1,Studio Plong AB
Inredningsdesign Studio Stockholm AB,5591142509,3,48,Tomana; Kristoffer Christian B,2,7,Inredningsdesign Studio Stockholm AB|Tomana Inredningsdesign Aktiebolag
