company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Bygg & Fönster i Oskarshamn AB,5591435911,2,47,Haskic; Zijad,1,0,Bygg & Fönster i Oskarshamn AB
Tommys Bygg i Orrefors AB,5569982506,2,45,Svensson; Tommy Lennart Eberhard,1,0,Tommys Bygg i Orrefors AB
Kenth Hellman Måleri AB,5590843933,2,63,Hellman; Kenth-Göran Olof,1,2,Kenth Hellman Måleri AB
RÖJTJÄNST i Norrhult AB,5591019970,2,64,Ottosson; Börje Emanuel,2,0,RÖJTJÄNST i Norrhult AB|Röjtjänst i Norrhult
Maskin- och Riventreprenad i Kalmar AB,5561902312,3,68,Svedberg; Gösta Bertil,1,3,Maskin- och Riventreprenad i Kalmar AB
Revsuddensbygg AB,5591273155,2,42,Eriksson; Fredrik Martin,1,1,Revsuddensbygg AB
BS&Maskinbolaget i Västervik AB,5568065642,2,51,Karlsson; Anders Kenneth,2,4,FK Estate västervik AB|BS&Maskinbolaget i Västervik AB
Peter Engström Rörtjänst AB,5569581456,3,44,Engström; Jan Peter Olof,1,1,Peter Engström Rörtjänst AB
Peter Engström Rörtjänst AB,5569581456,3,44,Frick; Anna Eva,11,11,Kalmar Bobutik AB|Bo1 Sverige AB|Bo1 Syd AB|Bo1 Ost AB|Peter Engström Rörtjänst AB|BoService Sydost AB|Bo1 Kalmar AB|SF Sydost AB|Frick Ekonomikonsult AB|SF Sydost Holding AB|Bo1 Service AB
Loirendals Bygg AB,5590173695,2,44,Loirendal; Andreas Roger,2,0,Loirendals Bygg AB|LOI Loirendal AB
RST Entreprenad AB,5590347612,2,58,Gustavsson; Ronnie Sten Gustav,2,8,RST Entreprenad AB|Bostadsrättsföreningen Berga Bostad
BA Consult AB,5591956932,3,54,Aldebert; Bengt Gunnar,1,0,BA Consult AB
BA Consult AB,5591956932,3,54,Aldebert; Monica Birgitta,1,0,BA Consult AB
Rimica Sten & Trädgård AB,5567237259,2,54,Theander; Kerstin Maria,5,8,Betongtjänst i Vassmolösa Aktiebolag|Mizumi Resurs AB|Rimica Sten & Trädgård AB|Kalmar Prefab AB|Fremic Marketing Kommanditbolag
Calmarsunds Måleri AB,5562913110,2,49,Erwén; Jimmy Lars Göran,2,1,Erwén Ledarskap; personlig utveckling och KBT i   Kalmar AB|Calmarsunds Måleri AB
Little Big Seed AB,5591673933,3,44,Wänehag; Hans Gustav,3,0,Moose Bay Holdings AB|Little Big Seed AB|Bostadsrättsföreningen Ängö Hamngata
Kalmar Sten & Markanläggning AB,5590791058,2,54,Dahlberg; Jon Andreas Ronny,2,0,Kalmar Sten & Markanläggning AB|Dahlberg's Gym
Williams snickeri och lackering AB,5590942727,2,40,Sabel; Matilda Josefin,1,1,Williams snickeri och lackering AB
M&M Investment AB,5569765539,2,28,Hult; Martin Gunnar Amandus,2,0,Skrida AB|M&M Investment AB
Semac Bygg AB,5591125140,3,51,Nordenskjöld; Ingrid Astrid Carina,1,0,Semac Bygg AB
Elitbutiken Sverige AB,5569933046,2,42,Ståhl; Anna Lena Maria,2,0,Elitbutiken Sverige AB|Elitmontage i Kalmar AB
Elitbutiken Sverige AB,5569933046,2,42,Karlsson; Henrik Nils Robert,3,0,Elitbutiken Sverige AB|Elitmontage i Kalmar AB|Elitmontage i Kalmar
B&K Skaate AB,5568926538,2,56,Skaate; Beathe Halvarda,1,1,B&K Skaate AB
Jims El Kalmar AB,5566381843,2,65,Hansen; Bror Jim Harry,1,4,Jims El Kalmar AB
Z-bloc Norden AB,5566029137,4,61,Samuelsson; Hans Folke Lennart,5,1,Z-bloc Norden AB|Bröderna Samuelssons Bygg AB|Bo Samuelsson Holding AB|Hans & Bo Samuelsson Holding AB|Hans Samuelsson Holding AB
Z-bloc Norden AB,5566029137,4,61,Samuelsson; Bo Karl Evald,6,1,Z-bloc Norden AB|Bröderna Samuelssons Bygg AB|Teknikfirman Bo Samuelsson|Hans & Bo Samuelsson Holding AB|Hans Samuelsson Holding AB|Bo Samuelsson Holding AB
Byggnads Snickare BrWa AB,5591826085,2,56,Waschelewski; Bruno,1,0,Byggnads Snickare BrWa AB
Ostkustens Avloppsentreprenad AB,5591776124,2,45,Zeylon; Anders Johan,2,1,Zeylon Utveckling|Ostkustens Avloppsentreprenad AB
STOREBRO Lyan AB,5590395066,2,45,Hermansson; Carl Andreas,2,1,STOREBRO Lyan AB|Storebro Masterpiece AB
Håkan Thuresson AB,5591467682,2,57,Thuresson; Håkan Per-Gunnar,1,0,Håkan Thuresson AB
Rosanders bygg & förvaltning AB,5591008171,3,43,Rosander; Sven Henrik Mathias,1,0,Rosanders bygg & förvaltning AB
Rosanders bygg & förvaltning AB,5591008171,3,43,Rosander; Caroline Anna Therése,1,0,Rosanders bygg & förvaltning AB
Karin Öberg AB,5569565830,4,46,Öberg; Karin Maria,1,1,Karin Öberg AB
Byggoteket AB,5592174220,4,36,Abdulal; Yasser,1,1,Byggoteket AB
Byggoteket AB,5592174220,4,36,Dodkanlou; Hemin,2,1,Byggoteket AB|HODO Management AB
THIS IS HOUSTON AB,5567901599,2,48,Hellström; Lennart Peter Niklas,6,2,Brandscope AB|THIS IS HOUSTON AB|Casual Friday of Sweden AB|Landsbygdsmentorerna i Sverige ekonomisk förening|HSB Bostadsrättsförening Tulpanen i Kalmar
Byggingenjör SBR Christer Wisbrant AB,5569939175,2,66,Wisbrant; Bo Christer,2,1,Byggingenjör SBR Christer Wisbrant AB|Byggingenjör SBR Christer Wisbrant
Dolk Arkitektkontor Aktiebolag,5563174910,2,64,Dolk; Bertil Gösta Lennart,1,1,Dolk Arkitektkontor Aktiebolag
Bo André Arkitektkontor AB,5563888097,2,68,André; Bo Gunnar,1,1,Bo André Arkitektkontor AB
TvåM Bygg & Fastighet AB,5569391344,4,46,Jältås; Martin Andreas,1,0,TvåM Bygg & Fastighet AB
TvåM Bygg & Fastighet AB,5569391344,4,46,Öberg; Björn Markus,2,1,Öbergs bygg & fastighetsservice AB|TvåM Bygg & Fastighet AB
Ewroc Aktiebolag,5564049574,2,79,Ekholm; Kurt Jörgen,3,1,Infrascand AB|EBK Consult Kommanditbolag|Ewroc Aktiebolag
Turiab AB,5567193197,2,59,Johansson; Rolf Edvin,1,0,Turiab AB
Tedehammar Förvaltnings AB,5568716251,3,37,Tedehammar; Bo Lars Arne,2,12,TBS Group AB|Tedehammar Förvaltnings AB
Lundahydro Aktiebolag,5562598705,2,69,Hogland; Kjell Hans Villiam,1,3,Lundahydro Aktiebolag
Hans Gustafsson Schaktmaskiner & Handel Aktiebolag,5562611680,2,68,Gustafsson; Hans Lennart,1,1,Hans Gustafsson Schaktmaskiner & Handel Aktiebolag
SC Dröm Design i Växjö AB,5565738621,2,55,Gehammar; Sara Carina,4,9,Emmaboda Hyvleri AB|Häljanäs Trävaru Aktiebolag|SC Dröm Design i Växjö AB
Arkitekt & Miljö Claes Thörnblad AB,5563832244,1,68,Thörnblad; Claes Vilhelm,3,0,JT Construction AB|SigneradeHus AB|Arkitekt & Miljö Claes Thörnblad AB
AL Karlssons Entreprenad Aktiebolag,5560910613,3,68,Karlsson; Set Arne,3,4,Sävar Schakt & Transport Aktiebolag|Yttertavle Schakt & Transport AB|AL Karlssons Entreprenad Aktiebolag
AL Karlssons Entreprenad Aktiebolag,5560910613,3,68,Portin; Seth Arvid Ingemar,5,3,Decurro Consulting AB|Sävar Schakt & Transport Aktiebolag|COMBIT Data AB|AL Karlssons Entreprenad Aktiebolag|Ingemar Carlsson Equipment
Boendeproffsen Ewa Sandström AB,5569163883,2,43,Sandström; Ewa Kristina,2,4,Boendeproffsen Ewa Sandström AB|Decorative Room i Kalmar
